Anio,Trimestre,Empresa,NombreCorto,NombreLargo,SIC, NAICS , Activos , Inventarios , PasivoCirc , PasivoLP , PPE , CPP , Efectivo , GC , CBV , UOAD , Ventas , IGR , Deuda , CPC , GO , GVGA , Precio_Accion , mkt_capital , No_Acciones , growth_Activos , q_1 , q_2 , q_3 , q_4 , q_5 
2016,2,GRUPO COMERCIAL CHEDRAUI  S.A.B DE C.V.,CHEDRAUI,GPO. COMMERCIAL CHEDRAUI,5399," 452,910.00 "," 49,871.90 "," 8,595.59 "," 19,138.13 "," 4,766.47 "," 28,840.27 "," 11,322.81 ", 499.03 ," 1,058.88 "," 16,868.90 "," 1,045.13 "," 21,352.67 ", 169.22 ," 2,973.52 "," 1,037.05 "," 20,307.53 "," 3,438.63 "," 44,341.79 "," 44,060.66 ", 0.99366 , 0.03 , 0.82 , 0.40 , 1.42 , 0.70 , 0.84 
2016,3,GRUPO COMERCIAL CHEDRAUI  S.A.B DE C.V.,CHEDRAUI,GPO. COMMERCIAL CHEDRAUI,5399," 452,910.00 "," 50,741.19 "," 9,443.33 "," 18,153.99 "," 6,248.58 "," 29,365.24 "," 11,941.88 ", 358.73 , 760.86 ," 17,069.59 "," 1,061.07 "," 21,722.42 ", 140.42 ," 4,499.67 ", 487.01 ," 20,661.35 "," 3,591.76 "," 39,944.73 "," 40,850.81 ", 1.02268 , 0.02 , 0.72 , 0.32 , 1.24 , 0.56 , 0.71 
2016,4,GRUPO COMERCIAL CHEDRAUI  S.A.B DE C.V.,CHEDRAUI,GPO. COMMERCIAL CHEDRAUI,5399," 452,910.00 "," 53,278.96 "," 8,935.42 "," 18,419.00 "," 7,921.74 "," 29,897.73 "," 14,017.52 ", 942.89 , 973.16 ," 19,912.35 "," 1,140.91 "," 24,872.76 ", 185.34 ," 4,420.67 ", 974.06 ," 23,731.85 "," 3,819.50 ",," 35,759.69 ",, 0.05 ,-0.08 ,-0.49 ,-0.15 ,-0.88 ,-0.40 
2017,1,GRUPO COMERCIAL CHEDRAUI  S.A.B DE C.V.,CHEDRAUI,GPO. COMMERCIAL CHEDRAUI,5399," 452,910.00 "," 52,445.98 "," 8,915.33 "," 17,506.52 "," 7,746.76 "," 29,760.59 "," 11,966.02 ", 390.14 , 495.46 ," 17,741.62 "," 1,011.23 "," 22,304.06 ", 141.13 ," 4,268.35 ", 754.90 ," 21,292.83 "," 3,551.21 ",," 38,842.42 ",,-0.02 ,-0.08 ,-0.48 ,-0.14 ,-0.85 ,-0.39 
2017,2,GRUPO COMERCIAL CHEDRAUI  S.A.B DE C.V.,CHEDRAUI,GPO. COMMERCIAL CHEDRAUI,5399," 452,910.00 "," 52,948.02 "," 9,064.58 "," 18,405.36 "," 7,419.74 "," 29,937.87 "," 11,958.24 ", 517.26 , 744.54 ," 18,223.04 "," 1,095.58 "," 23,096.63 ", 152.36 ," 4,043.38 ", 562.27 ," 22,001.05 "," 3,778.01 ",," 35,778.95 ",, 0.01 ,-0.08 ,-0.49 ,-0.14 ,-0.86 ,-0.39 
2017,3,GRUPO COMERCIAL CHEDRAUI  S.A.B DE C.V.,CHEDRAUI,GPO. COMMERCIAL CHEDRAUI,5399," 452,910.00 "," 55,705.36 "," 10,677.89 "," 20,546.79 "," 7,474.61 "," 30,324.28 "," 13,736.37 ", 835.76 , 743.97 ," 18,148.19 "," 1,128.40 "," 23,069.08 ", 164.82 ," 3,869.67 ", 594.54 ," 21,940.68 "," 3,792.48 "," 40,320.66 "," 34,949.77 ", 0.86680 , 0.05 , 0.56 , 0.12 , 1.02 , 0.23 , 0.48 
2017,4,GRUPO COMERCIAL CHEDRAUI  S.A.B DE C.V.,CHEDRAUI,GPO. COMMERCIAL CHEDRAUI,5399," 452,910.00 "," 55,005.70 "," 9,653.73 "," 18,512.81 "," 8,060.72 "," 30,828.83 "," 14,596.91 "," 1,521.75 "," 1,010.82 "," 20,803.59 "," 1,183.06 "," 26,112.74 ", 205.47 ," 4,990.45 "," 1,028.71 "," 24,929.68 "," 4,126.09 "," 44,465.50 "," 34,686.95 ", 0.78009 ,-0.01 , 0.54 , 0.15 , 0.96 , 0.26 , 0.48 
2007,2,GRUPO COMERCIAL GOMO,GOMO,GPO. GOMO,5731," 443,142.00 ", 734.78 , 304.68 , 372.40 , 0.19 , 70.75 , 91.53 , 3.37 ,,,,,, 0.19 , 287.73 ,,,,,,-0.99 ,-0.00 ,-0.51 ,-0.00 ,-5.27 ,-1.44 
2007,3,GRUPO COMERCIAL GOMO,GOMO,GPO. GOMO,5731," 443,142.00 ", 717.78 , 268.30 , 359.63 , -   , 68.47 , 95.46 , 1.82 ,, 81.51 , 2.81 , 109.56 , 6.44 , -   , 318.28 , 106.75 , 25.24 ,,,,-0.02 , -   ,-0.50 , -   ,-5.25 ,-1.44 
2007,4,GRUPO COMERCIAL GOMO,GOMO,GPO. GOMO,5731," 443,142.00 ", 664.81 , 225.30 , 323.63 , -   , 65.94 , 30.12 , 1.20 ,, 58.34 ,-9.82 , 77.77 , 8.15 , -   , 312.05 , 87.59 , 29.25 ,,,,-0.07 , -   ,-0.49 , -   ,-4.91 ,-1.35 
2008,1,GRUPO COMERCIAL GOMO,GOMO,GPO. GOMO,5731," 443,142.00 ", 663.28 , 251.49 , 349.79 , -   , 64.85 , 63.85 , 0.22 ,, 37.17 ,-22.97 , 31.41 , 4.55 , -   , 297.16 , 54.38 , 17.21 ,,,,-0.00 , -   ,-0.53 , -   ,-5.39 ,-1.48 
2008,2,GRUPO COMERCIAL GOMO,GOMO,GPO. GOMO,5731," 443,142.00 ", 734.78 , 304.68 , 372.40 , 0.19 , 70.75 , 91.53 , 3.37 ,, 107.10 , 31.25 , 166.19 , 10.58 , 0.19 , 287.73 , 134.93 , 27.84 ,,,, 0.11 ,-0.00 ,-0.51 ,-0.00 ,-5.27 ,-1.44 
2008,3,GRUPO COMERCIAL GOMO,GOMO,GPO. GOMO,5731," 443,142.00 ", 663.28 , 251.49 , 349.79 , -   , 64.85 , 63.85 , 0.22 ,,-107.10 ,-31.25 ,-166.19 ,-10.58 , -   , 297.16 ,-134.93 ,-27.84 ,,,,-0.10 , -   ,-0.53 , -   ,-5.39 ,-1.48 
2008,4,GRUPO COMERCIAL GOMO,GOMO,GPO. GOMO,5731," 443,142.00 ", 663.28 , 251.49 , 349.79 , -   , 64.85 , 63.85 , 0.22 ,, -   , -   , -   , -   , -   , 297.16 , -   , -   ,,,, -   , -   ,-0.53 , -   ,-5.39 ,-1.48 
2009,1,GRUPO COMERCIAL GOMO,GOMO,GPO. GOMO,5731," 443,142.00 ", 663.28 , 251.49 , 349.79 , -   , 64.85 , 63.85 , 0.22 ,, 37.17 ,-22.97 , 31.41 , 4.55 , -   , 297.16 , 54.38 , 17.21 ,,,, -   , -   ,-0.53 , -   ,-5.39 ,-1.48 
2009,2,GRUPO COMERCIAL GOMO,GOMO,GPO. GOMO,5731," 443,142.00 ", 663.28 , 251.49 , 349.79 , -   , 64.85 , 63.85 , 0.22 ,, -   , -   , -   , -   , -   , 297.16 , -   , -   ,,,, -   , -   ,-0.53 , -   ,-5.39 ,-1.48 
2007,2,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 9,404.52 ", 822.82 , 973.27 , -   ," 4,826.58 ", 478.19 ," 1,519.40 ",,,,,, -   , 496.11 ,,," 33,000.00 "," 18,000.00 ", 0.54545 , 13.18 , 1.91 , 1.81 , 3.73 , 3.53 , 2.75 
2007,3,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,077.32 ", 809.13 ," 1,009.55 ", -   ," 4,963.64 ", 418.40 ," 2,086.07 ",," 1,520.94 ", 639.32 ," 3,257.53 ", 4.41 , -   , 429.73 ," 2,618.21 "," 1,097.26 "," 15,285.00 "," 17,250.00 ", 1.12856 , 0.07 , 1.71 , 1.61 , 3.48 , 3.27 , 2.52 
2007,4,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,506.25 ", 819.77 ," 1,081.62 ", -   ," 5,091.62 ", 475.40 ," 2,020.86 ",," 1,537.78 ", 524.70 ," 3,206.05 ", 4.51 , -   , 505.85 ," 2,681.35 "," 1,143.58 "," 10,103.76 "," 19,380.00 ", 1.91810 , 0.04 , 1.84 , 1.74 , 3.81 , 3.59 , 2.75 
2008,1,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,694.17 ", 869.79 ," 1,120.62 ", -   ," 5,080.61 ", 500.97 ," 2,325.85 ",," 1,412.73 ", 428.56 ," 2,887.73 ", 3.50 , -   , 474.07 ," 2,459.18 "," 1,046.45 "," 12,331.30 "," 19,177.50 ", 1.55519 , 0.02 , 1.79 , 1.69 , 3.77 , 3.55 , 2.70 
2008,2,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 9,504.80 ", 900.87 , 961.28 , -   ," 5,132.79 ", 484.48 ," 1,141.10 ",," 1,647.06 ", 732.83 ," 3,488.94 ", 3.36 , -   , 495.60 ," 2,756.11 "," 1,109.05 ",," 18,975.00 ",,-0.11 , -   ,-0.10 , -   ,-0.19 ,-0.07 
2008,3,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,029.49 ", 902.95 ," 1,062.72 ", -   ," 5,134.07 ", 422.26 ," 1,727.07 ", 104.74 ," 1,576.24 ", 585.15 ," 3,247.16 ", 4.95 , -   , 406.12 ," 2,662.01 "," 1,085.77 ",," 17,565.00 ",, 0.06 , -   ,-0.11 , -   ,-0.21 ,-0.08 
2008,4,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,576.86 ", 921.82 ," 1,076.11 ", -   ," 5,141.86 ", 475.29 ," 2,056.59 ",," 1,587.55 ", 545.58 ," 3,202.61 ", 4.84 , -   , 563.14 ," 2,657.03 "," 1,069.48 "," 17,250.00 "," 17,175.00 ", 0.99565 , 0.05 , 1.62 , 1.52 , 3.34 , 3.13 , 2.40 
2009,1,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,993.16 ", 991.46 ," 1,147.51 ", -   ," 5,140.90 ", 548.10 ," 2,490.64 ", 102.24 ," 1,468.01 ", 399.23 ," 2,933.46 ", 2.69 , -   , 403.07 ," 2,534.22 "," 1,066.21 "," 17,850.00 "," 17,167.50 ", 0.96176 , 0.04 , 1.56 , 1.46 , 3.34 , 3.12 , 2.37 
2009,2,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,292.64 "," 1,038.35 "," 1,050.62 ", -   ," 5,056.62 ", 557.96 ," 1,760.13 ",," 1,742.88 ", 724.80 ," 3,594.42 ", 3.46 , -   , 440.40 ," 2,869.61 "," 1,126.73 "," 10,257.37 "," 17,220.00 ", 1.67879 ,-0.06 , 1.67 , 1.57 , 3.41 , 3.20 , 2.46 
2009,3,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,738.98 ", 986.25 ," 1,035.68 ", -   ," 5,002.17 ", 469.14 ," 2,375.16 ",," 1,761.97 ", 697.05 ," 3,608.91 ", 2.99 , -   , 384.46 ," 2,911.86 "," 1,149.89 ",," 20,250.00 ",, 0.04 , -   ,-0.10 , -   ,-0.21 ,-0.08 
2009,4,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 11,197.81 "," 1,007.89 "," 1,144.73 ", -   ," 4,958.00 ", 570.19 ," 2,654.09 ",," 1,688.81 ", 546.22 ," 3,399.50 ", 2.88 , -   , 576.07 ," 2,853.28 "," 1,164.47 ",," 24,810.00 ",, 0.04 , -   ,-0.10 , -   ,-0.23 ,-0.08 
2010,1,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 11,366.61 "," 1,059.23 "," 1,109.94 ", -   ," 4,957.45 ", 594.00 ," 2,860.44 ", 104.33 ," 1,472.52 ", 321.88 ," 2,942.92 ", 1.83 , -   , 519.69 ," 2,621.04 "," 1,148.53 ",," 27,952.50 ",, 0.02 , -   ,-0.10 , -   ,-0.22 ,-0.08 
2010,2,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,557.18 "," 1,055.66 "," 1,166.15 ", -   ," 5,007.03 ", 664.82 ," 1,962.68 ", 162.12 ," 1,947.33 ", 684.78 ," 3,872.97 ", 2.48 , -   , 492.10 ," 3,188.19 "," 1,240.86 "," 18,000.00 "," 26,902.50 ", 1.49458 ,-0.07 , 2.55 , 2.44 , 5.37 , 5.14 , 3.87 
2010,3,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 10,992.02 "," 1,095.93 "," 1,152.92 ", -   ," 5,077.64 ", 574.64 ," 2,168.06 ", 180.38 ," 1,939.19 ", 634.11 ," 3,849.87 ", 2.57 , -   , 564.89 ," 3,215.75 "," 1,276.56 "," 12,764.27 "," 27,360.00 ", 2.14348 , 0.04 , 2.49 , 2.38 , 5.39 , 5.16 , 3.86 
2010,4,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 11,410.50 "," 1,077.60 "," 1,087.36 ", -   ," 5,110.23 ", 616.08 ," 2,437.24 ", 143.64 ," 1,881.46 ", 512.25 ," 3,631.71 ", 3.14 , -   , 652.10 ," 3,119.46 "," 1,238.00 ",," 26,400.00 ",, 0.04 , -   ,-0.10 , -   ,-0.21 ,-0.08 
2011,1,GRUPO CONTINENTAL BA RFI,CONTINENTAL,GPO. CONTINENTAL,2086," 312,111.00 "," 9,644.00 "," 1,074.95 "," 1,183.02 ", -   ," 5,121.65 ", 652.97 , 706.38 , 122.73 ," 1,692.86 ", 375.15 ," 3,357.42 ", 1.91 , -   , 578.00 ," 2,982.27 "," 1,289.41 ",," 30,577.50 ",,-0.15 , -   ,-0.12 , -   ,-0.23 ,-0.09 
2007,2,"GRUPO CORVI, S.A. B. DE C.V.",CORVI,GPO. CORVI,5140," 424,410.00 "," 4,017.64 "," 1,473.93 "," 2,354.69 ", 168.85 , 859.75 ," 1,950.42 ", 38.22 ,,,,,, 168.85 ," 1,173.45 ",,,, 208.74 ,,-0.58 ,-0.04 ,-0.63 ,-0.20 ,-2.94 ,-0.95 
2007,3,"GRUPO CORVI, S.A. B. DE C.V.",CORVI,GPO. CORVI,5140," 424,410.00 "," 3,843.92 "," 1,330.32 "," 2,201.47 ", 155.86 , 857.53 ," 1,780.39 ", 65.02 ,," 2,928.78 ",-6.91 ," 3,307.80 ", 17.47 , 155.86 ," 1,107.48 "," 3,314.71 ", 385.93 , 198.29 ," 1,248.74 ", 6.29769 ,-0.04 , 0.28 ,-0.29 , 1.27 ,-1.29 ,-0.01 
2007,2,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 76,503.52 "," 2,878.25 "," 52,660.84 "," 4,025.16 "," 5,582.41 "," 3,271.74 "," 39,324.71 ",,,,,," 4,025.16 "," 22,895.96 ",,," 145,758.91 "," 44,827.15 ", 0.30754 , 18.90 , 0.53 ,-0.16 , 7.31 ,-2.12 , 1.39 
2007,3,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 76,692.99 "," 2,791.00 "," 53,547.22 "," 3,993.52 "," 5,787.93 "," 3,170.39 "," 37,747.87 ",," 5,117.85 "," 1,243.47 "," 10,145.35 ", 257.00 ," 3,993.52 "," 24,472.09 "," 8,901.88 "," 3,784.03 "," 24,999.95 "," 54,697.21 ", 2.18789 , 0.00 , 0.66 ,-0.04 , 8.76 ,-0.49 , 2.22 
2007,4,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 82,355.33 "," 3,697.84 "," 54,281.62 "," 3,937.22 "," 6,255.12 "," 4,279.23 "," 40,428.81 ",," 6,007.95 "," 1,196.05 "," 11,253.22 ", 279.60 ," 3,937.22 "," 25,703.79 "," 10,057.17 "," 4,049.22 "," 7,181.91 "," 79,482.99 ", 11.06711 , 0.07 , 0.92 , 0.26 , 12.08 , 3.40 , 4.16 
2008,1,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 82,575.81 "," 3,467.80 "," 55,290.49 "," 4,268.21 "," 6,198.58 "," 3,209.21 "," 41,230.28 ",," 5,079.49 "," 1,242.51 "," 10,184.97 ", 256.63 ," 4,268.21 "," 25,332.83 "," 8,942.46 "," 3,862.97 "," 9,210.00 "," 71,014.35 ", 7.71057 , 0.00 , 0.81 , 0.14 , 10.77 , 1.85 , 3.39 
2008,2,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 87,554.31 "," 3,598.57 "," 58,561.41 "," 3,616.38 "," 6,264.90 "," 3,807.84 "," 44,089.28 ",," 5,507.43 "," 1,051.12 "," 10,562.28 ", 270.70 ," 3,616.38 "," 25,363.59 "," 9,511.15 "," 4,003.72 "," 60,723.94 "," 93,147.21 ", 1.53395 , 0.06 , 1.02 , 0.35 , 14.29 , 4.94 , 5.15 
2008,3,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 89,876.04 "," 3,338.13 "," 56,432.60 "," 3,607.29 "," 6,364.52 "," 3,072.51 "," 45,772.15 ", 422.04 ," 5,350.84 ", 790.84 ," 10,226.37 ", 246.59 ," 3,607.29 "," 26,734.18 "," 9,435.53 "," 4,084.69 "," 255,775.56 "," 93,354.40 ", 0.36499 , 0.03 , 1.00 , 0.37 , 14.10 , 5.23 , 5.18 
2008,4,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 102,207.96 "," 4,354.14 "," 60,243.02 "," 4,103.80 "," 7,072.37 "," 3,534.64 "," 46,111.76 ",," 6,580.44 ", 315.88 ," 11,274.74 ", 298.62 ," 4,103.80 "," 30,162.26 "," 10,958.86 "," 4,378.42 "," 31,790.44 "," 141,730.68 ", 4.45828 , 0.14 , 1.35 , 0.76 , 19.46 , 10.94 , 8.13 
2009,1,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 97,940.37 "," 3,552.56 "," 61,824.87 "," 3,408.28 "," 6,779.50 "," 2,982.86 "," 50,176.03 ", 226.46 ," 5,740.31 ", 912.55 ," 10,699.78 ", 284.44 ," 3,408.28 "," 26,750.15 "," 9,787.23 "," 4,046.91 "," 41,278.15 "," 114,375.96 ", 2.77086 ,-0.04 , 1.13 , 0.50 , 16.37 , 7.25 , 6.31 
2009,2,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 107,756.38 "," 3,450.06 "," 65,997.46 "," 3,389.49 "," 6,625.07 "," 3,012.31 "," 54,872.30 ",," 5,614.53 "," 1,025.22 "," 10,704.79 ", 258.21 ," 3,389.49 "," 26,523.73 "," 9,679.58 "," 4,065.05 "," 10,300.75 "," 145,500.01 ", 14.12519 , 0.10 , 1.32 , 0.71 , 21.45 , 11.49 , 8.74 
2009,3,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 110,690.35 "," 3,218.12 "," 68,735.45 "," 4,384.12 "," 6,543.64 "," 2,986.09 "," 61,823.74 ",," 5,219.56 ", 867.95 ," 10,110.09 ", 315.15 ," 4,384.12 "," 25,496.71 "," 9,242.14 "," 4,022.58 "," 59,633.78 "," 130,004.38 ", 2.18005 , 0.03 , 1.13 , 0.51 , 19.20 , 8.69 , 7.38 
2009,4,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 119,045.90 "," 4,180.74 "," 71,924.33 "," 4,383.54 "," 6,395.47 "," 4,416.86 "," 63,342.52 ",," 6,023.22 ", 839.74 ," 11,281.23 ", 279.66 ," 4,383.54 "," 26,899.62 "," 10,441.49 "," 4,418.27 "," 335,484.47 "," 156,976.77 ", 0.46791 , 0.08 , 1.28 , 0.68 , 23.86 , 12.61 , 9.61 
2010,1,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 117,723.91 "," 3,805.67 "," 69,476.84 "," 3,784.50 "," 6,254.94 "," 3,199.36 "," 61,847.39 ", 242.34 ," 5,386.31 "," 1,221.98 "," 10,754.55 ", 273.99 ," 3,784.50 "," 28,024.36 "," 9,532.57 "," 4,146.26 "," 291,539.72 "," 153,159.54 ", 0.52535 ,-0.01 , 1.27 , 0.68 , 23.88 , 12.77 , 9.65 
2010,2,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 117,369.68 "," 4,603.80 "," 74,632.06 "," 2,775.43 "," 6,204.48 "," 4,663.33 "," 65,492.31 ", 500.28 ," 5,804.32 "," 1,208.68 "," 11,326.47 ", 296.74 ," 2,775.43 "," 28,355.22 "," 10,117.79 "," 4,313.47 "," 44,827.15 "," 126,228.04 ", 2.81588 ,-0.00 , 1.05 , 0.42 , 19.90 , 7.87 , 7.31 
2010,3,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 114,343.50 "," 4,398.76 "," 71,922.24 "," 2,772.22 "," 6,005.40 "," 3,481.00 "," 64,200.28 ", 528.84 ," 5,495.50 "," 1,146.99 "," 11,159.18 ", 250.94 ," 2,772.22 "," 27,767.63 "," 10,012.19 "," 4,516.69 "," 7,814.97 "," 107,284.16 ", 13.72803 ,-0.03 , 0.91 , 0.29 , 17.40 , 5.43 , 6.01 
2010,4,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 120,316.21 "," 5,460.29 "," 74,174.25 "," 3,769.29 "," 5,941.49 "," 4,912.17 "," 62,151.28 ", 486.58 ," 6,293.22 "," 1,144.17 "," 12,778.71 ", 304.54 ," 3,769.29 "," 33,017.44 "," 11,634.53 "," 5,341.31 "," 61,470.45 "," 127,052.08 ", 2.06688 , 0.05 , 1.02 , 0.41 , 20.75 , 8.27 , 7.61 
2011,1,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 120,616.61 "," 4,446.36 "," 73,304.93 "," 5,120.15 "," 5,718.14 "," 3,410.24 "," 61,899.15 ", 182.94 ," 6,567.77 "," 1,415.36 "," 12,627.95 ", 303.72 ," 5,120.15 "," 34,153.63 "," 11,212.59 "," 4,644.82 "," 103,469.85 "," 124,007.72 ", 1.19849 , 0.00 , 0.99 , 0.38 , 20.79 , 7.97 , 7.53 
2011,2,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 127,613.19 "," 5,640.29 "," 75,354.95 "," 5,606.79 "," 5,775.76 "," 4,816.56 "," 59,735.39 ", 509.59 ," 7,737.65 "," 1,454.38 "," 14,194.89 ", 289.86 ," 5,606.79 "," 37,886.21 "," 12,740.51 "," 5,002.85 "," 128,146.51 "," 145,758.91 ", 1.13744 , 0.06 , 1.10 , 0.51 , 24.27 , 11.22 , 9.27 
2011,3,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 153,890.53 "," 6,565.12 "," 75,821.96 "," 11,098.50 "," 5,907.52 "," 3,731.62 "," 63,931.96 ", 696.36 ," 8,771.20 "," 1,566.61 "," 15,691.04 ", 334.47 ," 11,098.50 "," 42,185.46 "," 14,124.42 "," 5,353.22 "," 54,697.21 "," 255,775.56 ", 4.67621 , 0.21 , 1.59 , 1.10 , 41.42 , 28.58 , 18.17 
2011,4,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 176,652.90 "," 7,608.23 "," 80,446.59 "," 11,145.00 "," 5,934.89 "," 5,568.73 "," 52,287.94 ", 956.65 ," 1,220.68 "," 2,088.62 "," 9,504.99 ", 397.16 ," 11,145.00 "," 35,900.75 "," 7,416.37 "," 6,195.69 "," 6,045.90 "," 335,484.47 ", 55.48959 , 0.15 , 1.84 , 1.38 , 54.65 , 41.09 , 24.74 
2012,1,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 175,010.07 "," 7,053.05 "," 81,346.00 "," 28,795.42 "," 6,175.28 "," 3,537.67 "," 16,092.61 ", 495.09 ," 6,828.64 "," 2,832.49 "," 15,108.17 ", 424.78 ," 11,580.96 "," 40,383.35 "," 12,275.67 "," 5,447.03 "," 5,422.01 "," 291,539.72 ", 53.76968 ,-0.01 , 1.60 , 1.04 , 45.34 , 29.37 , 19.34 
2012,2,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 151,001.04 "," 6,723.21 "," 83,721.34 "," 25,001.63 "," 6,314.11 "," 3,569.28 "," 16,305.13 ", 963.60 ," 7,285.13 "," 2,248.27 "," 17,045.69 ", 492.33 ," 14,907.06 "," 49,486.37 "," 14,797.42 "," 7,512.29 "," 177,986.35 "," 128,146.51 ", 0.71998 ,-0.14 , 0.75 , 0.13 , 17.93 , 3.08 , 5.47 
2012,3,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 153,533.39 "," 6,527.03 "," 85,958.61 "," 24,469.13 "," 6,636.08 "," 4,403.37 "," 16,737.18 ", 426.70 ," 6,901.66 "," 2,694.33 "," 18,247.19 ", 479.95 ," 14,603.83 "," 54,493.16 "," 15,552.86 "," 8,651.20 "," 125,188.40 "," 125,188.40 ", 1.00000 , 0.02 , 0.72 , 0.10 , 16.66 , 2.22 , 4.93 
2012,4,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 165,498.48 "," 7,179.78 "," 95,770.32 "," 25,198.21 "," 7,165.35 "," 5,028.37 "," 19,908.21 "," 1,122.07 "," 8,385.33 "," 1,371.35 "," 19,462.21 ", 428.64 ," 14,904.12 "," 55,799.68 "," 18,090.86 "," 9,705.53 "," 79,482.99 "," 130,471.83 ", 1.64151 , 0.08 , 0.70 , 0.06 , 16.13 , 1.33 , 4.55 
2013,1,GRUPO ELEKTRA S.A. DE C.V.,ELEKTRA,GPO. ELEKTRA ,5331," 452,990.00 "," 165,036.99 "," 7,070.53 "," 99,383.75 "," 21,255.83 "," 6,744.77 "," 3,459.94 "," 19,294.09 ", 474.72 ," 6,778.85 "," 2,397.44 "," 17,571.65 ", 420.83 ," 11,744.96 "," 56,022.62 "," 15,174.21 "," 8,395.36 "," 71,014.35 "," 115,439.13 ", 1.62557 ,-0.00 , 0.63 ,-0.03 , 15.37 ,-0.77 , 3.80 
