Empresa,Nombre_Corto,Fecha,Anio,Trimestre,Activos,Inventarios,Pasivo_Circulante,PasivoLP,UOAD,PPE,CPP,Efectivo,GC,CBV,Ventas,IGR,Deuda,CPC,GO,GVGA,Precio_Acciones
MEDICA SUR S.A.B DE C.V.,MEDICA SUR,3Q2017,2017,3,5461.166,104.605,628.14,1472.371,123.0029984,2759.709,236.456,114.999,86.79799652,535.09198,805.4869995,36.87099838,1350.744995,280.2220154,682.4840088,147.3920288,38.82424242
MEDICA SUR S.A.B DE C.V.,MEDICA SUR,4Q2017,2017,4,5603.045,133.724,705.314,1454.413,167.3450012,2734.715,244.197,216.696,47.68199921,556.7490234,843.9890137,40.30099869,1351.10498,339.2979736,676.644043,119.8950195,38.631
MEXICHEM S.A.B DE C.V.,MEXICHEM,1Q2010,2010,1,39250.748,3811.975,10208.463,12792.898,1360.600952,15818.788,5493.49,4793.895,4008.912109,5102.307129,7999.848145,235.8959961,12792.89844,7031.25,6639.24707,1536.939941,29.29852459
MEXICHEM S.A.B DE C.V.,MEXICHEM,2Q2010,2010,2,42506.541,4284.949,10360.217,15019.704,1594.458984,16359.737,5897.089,6463.939,-3273.364014,5729.829102,8918.874023,268.2630005,15019.7041,7424.641113,7324.415039,1594.585938,33.68444444
MEXICHEM S.A.B DE C.V.,MEXICHEM,3Q2010,2010,3,41993.632,4132.838,10010.048,13697.295,1843.60498,16847.272,5260.481,5745.873,406.1359863,6710.663086,10058.94434,303.7139893,13697.29492,7829.76123,8215.339844,1504.676758,33.18796875
MEXICHEM S.A.B DE C.V.,MEXICHEM,4Q2010,2010,4,49956.857,4484.498,11647.04,15824.157,852.6669922,20426.573,6280.54,6604.693,417.8540039,6559.925781,9499.117188,290.276001,15824.15723,7579.528809,8646.450195,2086.524414,38.69
MEXICHEM S.A.B DE C.V.,MEXICHEM,1Q2011,2011,1,52501.451,4700.741,16536.398,11737.455,1992.543945,21164.643,7241.944,4091.08,334.3619995,8245.65625,12186.89746,326.427002,11737.45508,10191.92285,10194.35352,1948.697266,41.08354839
MEXICHEM S.A.B DE C.V.,MEXICHEM,2Q2011,2011,2,55349.291,6121.004,17531.216,11969.151,2349.487061,21214.248,8219.123,5369.27,433.5690002,7844.483887,12295.27246,359.4869995,11969.15137,10706.29883,9945.785156,2101.30127,42.94793651
MEXICHEM S.A.B DE C.V.,MEXICHEM,3Q2011,2011,3,58066.731,6456.679,15543.334,15680.732,1767.167969,22202.2,8603.194,6662.176,744.2069702,8422.966797,12353.21582,330.4259949,15680.73145,10593.88477,10586.04785,2163.081055,44.80492308
MEXICHEM S.A.B DE C.V.,MEXICHEM,4Q2011,2011,4,59722.242,6657.677,15950.815,16836.01,1251.474976,22943.218,8289.882,7675.504,1446.057007,7207.505859,10807.28906,395.1730042,16836.00977,10709.41309,9555.814453,2348.308594,42.55274194
MEXICHEM S.A.B DE C.V.,MEXICHEM,1Q2012,2012,1,64596.928,6031.8,14459.109,25365.15,2116.087891,22887.977,8048.366,8767.176,2849.467041,9073.135742,13515.08691,393.8250122,21612.38867,11464.59473,11398.99902,2325.863281,43.65904762
MEXICHEM S.A.B DE C.V.,MEXICHEM,2Q2012,2012,2,84859.977,10094.635,19884.066,38383.858,2913.779053,28956.45,13615.7,6827.781,-691.0900269,11775.19434,17634.00391,542.6660156,31604.5625,16350.33887,14720.22461,2945.030273,48.56935484
MEXICHEM S.A.B DE C.V.,MEXICHEM,3Q2012,2012,3,85109.836,9966.541,18739.101,39484.964,2946.118896,29796.515,12918.544,7382.669,1644.839966,12137.05859,17824.86523,1971.516968,32282.54883,15888.97363,14878.74609,2741.6875,59.31076923
MEXICHEM S.A.B DE C.V.,MEXICHEM,4Q2012,2012,4,99733.429,9739.137,19745.179,37993.51,477.2420044,32199.679,11863.567,21411.114,2104.183105,9897.837891,14423.79004,687.7009888,28689.4707,13565.65723,13946.54785,4048.709961,63.97677419
MEXICHEM S.A.B DE C.V.,MEXICHEM,1Q2013,2013,1,95275.361,9348.697,17890.285,36717.888,1622.93396,31101.045,11313.601,10962.232,1032.88501,10846.45996,15470.63281,663.6610107,28234.85547,13541.04395,13847.69922,3001.239258,66.34898305
MEXICHEM S.A.B DE C.V.,MEXICHEM,2Q2013,2013,2,99799.309,9374.3,19240.109,38705.2,2214.887939,32352.154,11602.107,17316.806,851.7310181,11889.33691,16967.52734,616.9210205,29201.67188,15126.95898,14752.63965,2863.302734,56.86796875
MEXICHEM S.A.B DE C.V.,MEXICHEM,3Q2013,2013,3,102834.705,10125.058,20606.474,37535.561,2235.190918,35498.891,12357.885,14528.086,4549.312988,11743.88379,17089.86133,359.8930054,27983.99219,16467.39453,14854.66992,3110.786133,56.96923077
MEXICHEM S.A.B DE C.V.,MEXICHEM,4Q2013,2013,4,102550.518,9324.15,19328.409,39342.44,1277.454956,35817.252,12178.87,13801.881,2672.697998,13086.15234,18015.50781,642.9299927,27477.25195,13297.21191,16738.05273,3651.900391,53.63285714
MEXICHEM S.A.B DE C.V.,MEXICHEM,1Q2014,2014,1,108909.46,9955.626,20266.592,40355.303,1332.223022,42526.858,12950.917,13450.586,2284.156982,12885.90234,17369.52148,422.4729919,27881.96875,16072.67969,16037.29883,3151.396484,46.43901639
MEXICHEM S.A.B DE C.V.,MEXICHEM,2Q2014,2014,2,111382.153,10599.96,22192.46,39743.341,2039.911987,43181.543,13974.37,13567.958,1421.758057,13596.94824,18804.27539,691.3709717,27719.3125,17473.40039,16764.36328,3167.415039,49.82387097
MEXICHEM S.A.B DE C.V.,MEXICHEM,3Q2014,2014,3,120839.822,10982.043,24451.125,45004.667,1475.078979,46339.119,16549.885,12095.73,966.2369995,15524.2168,20638.85156,705.7819824,33121.52734,18080.12891,19163.77344,3639.556641,54.19569231
MEXICHEM S.A.B DE C.V.,MEXICHEM,4Q2014,2014,4,128579.475,11422.697,26764.748,50394.12,1093.07605,54960.333,16654.45,9128.577,2956.053955,19772.48633,25447.30469,1053.852051,34869.26953,16624.16992,24354.22852,4581.742188,49.54365079
MEXICHEM S.A.B DE C.V.,MEXICHEM,1Q2015,2015,1,127041.274,10968.129,25099.208,50031.207,1374.265991,56330.282,15693.396,6162.212,1632.005005,16395.26172,21982.6875,794.2969971,35883.95313,17876.45508,20608.42188,4213.160156,41.47786885
MEXICHEM S.A.B DE C.V.,MEXICHEM,2Q2015,2015,2,135274.334,11207.963,27585.211,52325.661,2749.393066,59884.601,17680.591,9458.954,2867.726074,17460.07813,24393.62109,893.5579834,36890.10547,17913.28125,21644.22852,4184.150391,43.88903226
MEXICHEM S.A.B DE C.V.,MEXICHEM,3Q2015,2015,3,145935.672,11487.851,29097.142,55483.106,2722.396973,67244.53,19161.275,9184.696,3793.677002,20978.7832,28897.25977,1071.821045,39310.95313,18248.2832,26174.86328,5196.080078,42.65369231
MEXICHEM S.A.B DE C.V.,MEXICHEM,4Q2015,2015,4,145935.672,11487.851,29097.142,55483.106,0,67244.53,19161.275,9184.696,0,0,0,0,39310.95313,18248.2832,0,0,40.78714286
MEXICHEM S.A.B DE C.V.,MEXICHEM,1Q2016,2016,1,152383.061,11390.279,31542.521,55348.317,1883.520996,74200.614,21371.053,10108.845,1885.968994,15565.40723,21759.69531,812.8109741,39300.37891,16718.49414,19876.17383,4310.766602,37.3915
MEXICHEM S.A.B DE C.V.,MEXICHEM,2Q2016,2016,2,161787.45,11903.814,35559.607,56846.906,-2095.087891,76945.847,13230.753,12214.716,2929.414063,19543.60742,27898.77734,1016.679993,43558.73047,18324.10547,29993.86523,10450.25781,39.99492308
MEXICHEM S.A.B DE C.V.,MEXICHEM,3Q2016,2016,3,175982.904,12562.537,37445.894,60800.667,7239.085938,81632.034,16543.859,12615.341,2492.490967,21344.56055,29589.22461,1106.970947,45201.17578,24819.12109,22350.13867,1005.578125,41.05015385
MEXICHEM S.A.B DE C.V.,MEXICHEM,4Q2016,2016,4,181574.478,12503.377,40929.447,60279.806,3575.781006,86634.059,13466.035,14714.148,2760.10498,28982.35156,31062.11133,1030.133057,47649.01953,24016.50781,27486.33008,-1496.021484,45.10903226
MEXICHEM S.A.B DE C.V.,MEXICHEM,1Q2017,2017,1,160126.947,12453.729,38426.197,52007.938,2306.715088,71141.794,15113.292,11221.891,1058.937988,20617.36719,26219.5918,902.8980103,43497.75,26872.92188,23912.87695,3295.509766,50.15507937
MEXICHEM S.A.B DE C.V.,MEXICHEM,2Q2017,2017,2,159619.449,12884.324,39353.637,51365.537,4051.663086,68176.272,14479.847,13284.013,1141.302979,18749.61719,25417.58984,635.4760132,41941.87891,27375.85742,21365.92578,2616.308594,50.36629032
MEXICHEM S.A.B DE C.V.,MEXICHEM,3Q2017,2017,3,159581.383,12371.908,37751.453,51990.07,3587.814941,68262.096,12486.128,13439.44,841.7550049,20848.4043,27596.96484,814.5059814,41650.35547,27755.28711,24009.15039,3160.746094,48.67061538
MEXICHEM S.A.B DE C.V.,MEXICHEM,4Q2017,2017,4,191897.693,13270.255,41892.752,77628.185,3977.990967,71307.409,13073.921,37356.364,1951.770996,25818.44922,35367.78516,938.6500244,63890.26953,25190.94922,31389.79492,5571.345703,48.76262295
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,1Q2010,2010,1,67165.378,12351.568,20029.146,5500,1195.512939,37639.063,13056.846,1407.713,487.4700012,17609.67773,22251.11133,139.5370026,5500,3786.619141,21055.59766,3445.919922,34.60754098
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,2Q2010,2010,2,66621.319,11791.204,19544.958,4592.5,1217.792969,37982.659,11756.99,1296.372,821.6149902,18086.41602,22820.11719,158.826004,4592.5,3385.76709,21602.32422,3515.908203,35.74333333
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,3Q2010,2010,3,68571.727,12631.449,21191.782,4592.5,1101.907959,38229.061,13166.722,1585.896,709.5640259,17997.06445,22763.66016,149.4360046,4592.5,4139.35498,21661.75195,3664.6875,33.903125
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,4Q2010,2010,4,69224.95,12489.268,22129.573,3217.5,1588.623047,38593.517,15676.718,2086.669,842.8829956,20444.89453,25865.24414,111.336998,3217.5,4155.13916,24276.62109,3831.726563,37.7121875
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,1Q2011,2011,1,69034.434,12399.826,21146.245,3217.5,1178.719971,38597.373,13284.746,1878.78,467.1300049,17616.86133,22395.22656,117.3679962,3217.5,4214.953125,21216.50586,3599.644531,39.38145161
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,2Q2011,2011,2,68280.272,11955.858,21117.671,1705,1070.05603,38729.336,12882.128,1717.59,608.6389771,18421.00586,23328.41992,111.8310013,1705,3980.562012,22258.36328,3837.357422,37.18888889
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,3Q2011,2011,3,70088.358,12432.613,22206.843,1705,936.3909912,39341.089,13927.013,1594.935,1036.755005,19332.03516,24213.14063,108.6880035,1705,4828.809082,23276.75,3944.714844,30.422
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,4Q2011,2011,4,74084.169,13742.298,26455.45,0,1763.557007,40125.621,18449.603,3082.112,1351.953979,22488.58789,28325.82422,81.03199768,0,5346.195801,26562.26758,4073.679688,30.43145161
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,1Q2012,2012,1,70223.93,12785,23234.737,9356.38,1312.147949,38328.302,14425.335,2552.417,328.9989929,19009.45703,24140.51172,86.06400299,0,4732.067871,22828.36328,3818.90625,33.59063492
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,2Q2012,2012,2,70071.663,13120.224,22121.102,9562.87,1285.97998,38563.395,14868.364,2231.904,736.0889893,20260.71094,25493.90625,71.96399689,0,4278.92334,24207.92578,3947.214844,37.49241935
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,3Q2012,2012,3,72242.24,13540.122,23950.778,9671.026,1139.985962,39202.785,15513.249,2601.206,1156.994019,20603.35547,25839.11719,244.223999,0,5017.856934,24699.13086,4095.775391,40.97892308
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,4Q2012,2012,4,74271.523,13514.962,23260.294,10653.292,1691.782959,41706.842,17825.338,1335.007,1166.06604,23185.37305,29137.21289,-104.6740036,0,5792.266113,27445.42969,4260.056641,44.93758065
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,1Q2013,2013,1,76198.695,13984.189,24003.01,10908.121,1451.845947,41809.3,16372.616,2725.168,708.4459839,19919.64453,25344.46484,57.73400116,0,5691.417969,23892.61914,3972.974609,47.97542373
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,2Q2013,2013,2,77155.229,14993.867,23926.743,11205.703,1183.031982,42068.239,16588.198,2565.249,788.132019,20185.35742,25577.39648,60.93199921,0,5463.943848,24394.36523,4209.007813,48.0353125
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,3Q2013,2013,3,77066.716,15302.161,22895.707,11348.911,1244.072021,42447.393,14885.248,751.64,692.559021,20028.38867,25404.26563,237.3540039,0,6569.845215,24160.19336,4131.804688,42.73430769
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,4Q2013,2013,4,79010.182,15003.13,23634.254,11988.448,1679.160034,43310.159,18977.612,1665.95,1428.230957,22665.5957,28701.61328,-135.3670044,0,6995.928223,27022.45313,4356.857422,42.78269841
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,1Q2014,2014,1,75927.115,14889.865,19730.972,12001.181,1214.395996,43029.871,14460.352,1162.173,250.9349976,18535.50977,23822.52734,26.15699959,0,4782.619141,22608.13086,4072.621094,39.43819672
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,2Q2014,2014,2,76401.067,14750.625,19100.234,12312.163,1194.776001,42953.786,14486.765,957.652,479.0840149,19441.79688,24894.72656,22.48500061,0,5601.913086,23699.95117,4258.154297,40.12290323
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,3Q2014,2014,3,78651.023,15732.258,21300.716,12243.509,948.2249756,43349.015,15709.361,1179.048,892.9240112,18950.84375,24381.22266,190.3390045,0,6313.697266,23432.99805,4482.154297,44.01553846
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,4Q2014,2014,4,80719.841,16144.564,22292.449,12026.91,1619.489014,44648.398,19807.305,2672.849,1407.136963,22410.26172,28730.57031,-149.9199982,0,5706.618164,27111.08203,4700.820313,41.56253968
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,1Q2015,2015,1,78158.203,15806.298,18892.192,12085.19,1167.915039,44134.273,15284.171,1138.914,562.2459717,19640.28711,24923.96094,3.325999975,0,4949.389648,23756.04688,4115.759766,36.2442623
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,2Q2015,2015,2,78559.662,16756.134,18242.583,12365.179,1202.793945,43891.274,16505.99,982.991,296.0809937,21346.11719,26948.82227,8.282999992,0,4752.504883,25746.02734,4399.910156,36.86822581
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,3Q2015,2015,3,78864.026,17004.014,17802.287,12237.739,965.4509888,44115.93,15945.115,785.783,361.6459961,21170.44922,26672.63477,167.3650055,0,5311.126953,25707.18359,4536.734375,33.908
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,4Q2015,2015,4,101844.703,17588.848,22556.102,29159.959,1969.792969,44199.056,19806.812,22675.093,658.835022,24068.49609,30834.48633,89.70200348,16723.57813,5725.23584,28864.69336,4796.197266,38.95111111
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,1Q2016,2016,1,121621.645,21434.655,26534.355,44595.283,1595.121948,69876.811,20148.085,1845.657,501.7550049,27250.55859,34793.17969,429.6629944,29999.46094,4938.05127,33198.05859,5947.5,39.84466667
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,2Q2016,2016,2,126030.206,24805.098,31894.594,42218.816,2103.697021,70633.803,25798.203,3150.813,1267.972046,28646.95117,36892.42188,322.4660034,28372.46094,4315.692871,34788.72656,6141.775391,42.17430769
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,3Q2016,2016,3,123996.343,24254.415,31368.515,40081.38,1810.114014,69178.119,21834.142,2007.52,100.5429993,29060.57227,37197,617.65802,25664.11133,4598.230957,35386.88672,6326.314453,46.58323077
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,4Q2016,2016,4,128396.242,25275.715,37263.847,37003.009,2866.944092,69738.258,28047.004,2718.289,717.0300293,31403.19531,40639.32422,532.434021,21402.11133,5706.748047,37772.37891,6369.183594,47.34419355
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,1Q2017,2017,1,127144.982,26016.129,34050.837,38035.997,1753.764038,70151.034,23077.038,1254.407,312.9289856,27303.53711,35247.82031,566.8439941,22264.11133,4690.731934,33494.05469,6190.517578,42.43714286
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,2Q2017,2017,2,132029.994,30269.449,39317.15,36557.673,2350.12207,69564.494,28897.169,1607.048,381.0140076,29838.58594,38608.92188,647.2780151,21127.11133,5640.958008,36258.80078,6420.214844,42.63870968
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,3Q2017,2017,3,129199.902,27693.97,35233.03,36782.049,2087.100098,69615.532,21891.604,1836.477,683.9959717,30356.35938,38751.55859,645.8549805,21528.11133,4720.621094,36664.45703,6308.097656,43.87830769
ORGANIZACION SORIANA S.A.B DE C.V.,ORGANIZACION SORIANA,4Q2017,2017,4,129317.142,26501.724,38328.993,32113.488,2958.99292,69983.145,27875.844,3666.449,727.3010254,31782.85352,41028.6875,593.1069946,17403.30273,5679.022949,38069.69531,6286.841797,40.54098361
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,1Q2010,2010,1,3612.559,82.739,510.026,859.253,28.23999977,2186.219,170.341,87.147,106.0230026,497.3479919,698.914978,21.60400009,859.2529907,695.8029785,670.6749878,173.3269958,14.3856
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,2Q2010,2010,2,3692.233,65.623,650.416,819.175,20.29500008,2223.801,197.509,84.769,136.6829987,531.2810059,737.8699951,23.08099937,819.1749878,744.144043,717.5750122,186.2940063,13.38365385
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,3Q2010,2010,3,3860.457,67.963,854.234,786.853,11.36800003,2186.522,208.668,98.113,36.37799835,572.1389771,764.9790039,23.55400085,786.8530273,879.9170532,753.6110229,181.4720459,10.52055556
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,4Q2010,2010,4,3703.874,55.187,711.481,607.321,17.125,1708.253,158.942,84.259,-9.770000458,14.99499989,208.473999,8.119000435,607.3209839,719.3579712,191.348999,176.3540039,10.79354167
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,1Q2011,2011,1,3672.419,41.008,623.898,668.139,23.21999931,1661.118,139.441,73.152,24.97100067,427.5220032,632.7940063,18.62999916,668.1389771,756.0709839,609.5740356,182.0520325,10.353
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,2Q2011,2011,2,3645.799,43.353,666.787,625.766,31.75099945,1632.694,148.896,67.287,45.43399811,373.9500122,582.4379883,18.04700089,625.7659912,751.1420288,550.6870117,176.7369995,10.23576923
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,3Q2011,2011,3,3653.831,34.415,712.953,585.541,56.57799911,1604.465,133.051,96.626,44.5359993,376.3160095,608.2349854,18.28899956,585.5410156,795.5949707,551.6569824,175.3409729,10.49625
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,4Q2011,2011,4,3411.915,18.321,432.847,458.271,28.49200058,1757.658,139.812,103.093,116.9540024,429.5740051,624.2579956,16.70000076,458.2709961,795.875,595.7659912,166.1919861,10.695
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,1Q2012,2012,1,3098.213,22.31,454.909,862.192,19.94499969,1597.436,136.484,106.838,85.46199799,461.0889893,658.6799927,13.2869997,404.6539917,790.0130005,638.7349854,177.6459961,10.99148148
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,2Q2012,2012,2,3132.171,7.876,539.264,779.966,43.36000061,1571.994,150.947,85.815,76.60600281,499.302002,727.1270142,9.982999802,361.3800049,891.7510376,683.7670288,184.4650269,10.46210526
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,3Q2012,2012,3,3148.797,21.348,572.121,730.785,61.60800171,1552.233,154.998,98.67,79.31900024,451.5320129,680.2080078,10.93200016,315.8930054,911.7749634,618.5999756,167.0679626,10.90827586
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,4Q2012,2012,4,3176.387,31.267,559.132,768.17,34.99000168,1551.907,157.336,73.979,79.96600342,432.6619873,656.1519775,11.39000034,304.598999,958.4609985,621.1619873,188.5,14.51111111
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,1Q2013,2013,1,3183.969,44.149,603.759,729.382,28.22800064,1545.452,170.326,99.631,73.07800293,456.4819946,668.6049805,12.16399956,257.2009888,930.0789795,640.3769531,183.8949585,18.24813953
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,2Q2013,2013,2,3195.083,37.654,539.455,791.18,29.29999924,1559.476,183.713,83.424,90.19200134,490.0969849,723.4639893,12.5880003,323.0899963,946.684021,694.1640015,204.0670166,18.596875
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,3Q2013,2013,3,3450.591,5.913,736.646,812.447,82.16600037,1516.52,170.939,100.319,90.35700226,473.42099,728.4630127,12.5369997,299.1289978,1109.182983,646.2969971,172.8760071,18.49230769
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,4Q2013,2013,4,3897.279,9.027,806.811,1153.798,56.39400101,1557.235,192.662,137.144,79.50700378,625.1049805,867.492981,15.72399998,569.5079956,1316.179932,811.098999,185.9940186,18.7290625
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,1Q2014,2014,1,3931.737,8.584,854.79,1149.249,17.2840004,1546.438,174.451,99.802,72.68800354,491.2479858,708.2069702,16.0510006,573.6760254,1398.520996,690.9229736,199.6749878,18.4375
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,2Q2014,2014,2,3985.662,8.197,920.934,1121.67,62.1629982,1571.43,196.072,95.344,98.21099854,567.8959961,820.0280151,14.12300014,536.6550293,1453.921997,757.8649902,189.9689941,18.14727273
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,3Q2014,2014,3,4162.332,8.189,990.529,1119.894,105.0449982,1640.154,198.147,90.315,147.3560028,830.5570068,1141.237061,16.5340004,564.3510132,1618.945923,1036.192017,205.6350098,18.3105
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,4Q2014,2014,4,4366.871,6.613,976.404,1350.786,61.80099869,1702.597,201.487,102.375,132.3930054,822.6939697,1082.719971,16.93300056,729.2930298,1771.842041,1020.918945,198.2249756,18.38526316
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,1Q2015,2015,1,4182.602,8.896,845.568,1269.935,66.8239975,1742.729,224.618,153.001,135.3730011,556.4860229,822.0189819,20.08399963,677.6939697,1533.376953,755.1950073,198.7089844,19.08941176
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,2Q2015,2015,2,4288.901,10.155,862.559,1306.896,81.99099731,1874.24,174.849,130.654,208.5540009,620.1489868,913.9630127,21.12299919,717.6599731,1535.242065,831.9720459,211.8230591,19.35157895
PROMOTORA AMBIENTAL S.A.B DE C.V.,PROMOTORA AMBIENTAL,3Q2015,2015,3,4387.837,23.329,990.307,1236.669,-67.06400299,1885.122,209.387,151.795,93.63400269,542.8870239,829.6019897,18.37199974,663.7930298,1726.016968,896.6660156,353.7789917,19.19857143
